ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202112,제주돌창고,제주시,한경면,한경면,한식,단품요리 전문,0.11,0.2,0.04,0.32,0.05,0.35,0.07,0.35,나나82a83b
202112,제천분식,제주시,한림읍,한림읍,간식,분식,0,0,0.03,0.3,0.03,0.26,0.93,0.26,나나82b89b
202112,협재가게,제주시,한림읍,한림읍,한식,가정식,0.03,0.05,0.07,0.59,0.07,0.53,-0.02,0.53,나나82b89b
202112,비에이치씨제주협재점,제주시,한림읍,한림읍,패스트푸드,치킨,0.01,0.03,0.01,0.07,0.01,0.07,-0.07,0.07,나나82b89b
202112,호텔샌드,제주시,한림읍,한림읍,음료,커피,0.69,1.23,0.72,6.76,0.76,6.22,2.08,6.22,나나82b89b
202112,멕시카나치킨협재한림점,제주시,한림읍,한림읍,패스트푸드,치킨,0.04,0.08,0,0.04,0.01,0.07,0.03,0.07,나나82b89b
202112,붐바펍94번가,제주시,한림읍,한림읍,한식,단품요리 전문,0.04,0.03,0.03,0.08,0.03,0.08,-0.02,0.08,나나82b89b
202112,새재암식당,제주시,한림읍,한림읍,한식,단품요리 전문,0.07,0.08,0.07,0.34,0.08,0.32,-0.18,0.32,나나82b89b
202112,협재sea플제주협재점,제주시,한림읍,한림읍,한식,단품요리 전문,0,0,0,0.07,0,0.06,-0.06,0.06,나나82b89b
202112,착한스시,제주시,한림읍,한림읍,한식,일식,0.02,0.03,0.13,0.39,0.13,0.35,-0.14,0.35,나나82b89b
202112,제주협재밥집술집홍대부부,제주시,한림읍,한림읍,한식,단품요리 전문,0.07,0.08,0.09,0.32,0.09,0.31,-0.08,0.31,나나82b89b
202112,청춘회관,제주시,한림읍,한림읍,양식,양식,0.23,0.11,0.13,0.39,0.14,0.37,-0.09,0.37,나나82b89b
202112,핫도그팟,제주시,한림읍,한림읍,한식,단품요리 전문,0.04,0.05,0.01,0.16,0.01,0.15,0.07,0.15,나나82b89b
202112,시즈닝제주협재점,제주시,한림읍,한림읍,한식,단품요리 전문,0.42,0.22,0.34,0.75,0.36,0.72,-0.27,0.72,나나82b89b
202112,할리스커피 협재해수욕장점,제주시,한림읍,한림읍,음료,커피,0.04,0.22,0.04,0.79,0.04,0.75,-0.75,0.75,나나82b89b
202112,협재화덕 도나토스,제주시,한림읍,한림읍,양식,양식,0.67,0.5,0.09,0.39,0.14,0.51,0.1,0.51,나나82b89b
202112,가리비안의해적,제주시,한림읍,한림읍,한식,단품요리 전문,0.02,0.03,0.01,0.01,0.01,0.02,0.08,0.02,나나82b89b
202112,통큰코다리,제주시,한림읍,한림읍,한식,단품요리 전문,0.81,0.73,0.03,0.12,0.1,0.36,-0.36,0.36,나나82b89b
202112,담다,제주시,한림읍,한림읍,한식,가정식,0.03,0.08,0.21,1.46,0.2,1.28,-0.48,1.28,나나82b89b
202112,돼지굽는정원,제주시,한림읍,한림읍,한식,돼지고기,0.23,0.11,0.36,0.75,0.37,0.68,0.16,0.68,나나82b89b
202112,파리바게뜨협재해수욕장점,제주시,한림읍,한림읍,간식,베이커리,1.36,4.32,0.15,2.73,0.26,3.82,-0.52,3.82,나나82b89b
202112,협재해물라면쪼꼴락상회,제주시,한림읍,한림읍,한식,가정식,0.13,0.11,0.28,1.65,0.28,1.45,-0.79,1.45,나나82b89b
202112,배롱정원,제주시,한림읍,한림읍,한식,단품요리 전문,0.03,0.03,0.06,0.31,0.06,0.28,0.04,0.28,나나82b89b
202112,유니식탁,제주시,한림읍,한림읍,양식,양식,0,0,0.02,0.13,0.02,0.11,0.07,0.11,나나82b89b
202112,해변퓨전,제주시,한림읍,한림읍,한식,단품요리 전문,0.01,0.03,0.01,0.08,0.01,0.08,0.42,0.08,나나82b89b
202112,GROOV,제주시,한림읍,한림읍,한식,단품요리 전문,0.58,0.86,0.44,3.16,0.47,3.01,1.17,3.01,나나82b89b
202112,제주광어천국,제주시,한림읍,한림읍,아시아음식,중식,0.18,0.17,0.13,0.56,0.14,0.54,0.07,0.54,나나82b89b
202112,모래알,제주시,한림읍,한림읍,한식,가정식,0.05,0.14,0.05,0.93,0.05,0.85,-0.1,0.85,나나82b89b
202112,슬랩,제주시,한림읍,한림읍,한식,단품요리 전문,0.08,0.33,0.09,1.46,0.09,1.37,-0.64,1.37,나나82b89b
202112,은희네흑돼지,제주시,한림읍,한림읍,한식,돼지고기,0,0,0.04,0.19,0.04,0.16,0.22,0.16,나나82b89b
202112,에너벨리,제주시,한림읍,한림읍,양식,양식,0,0,0.03,0.29,0.03,0.25,-0.03,0.25,나나82b89b
202112,협재삼춘네횟집,제주시,한림읍,한림읍,한식,회,0.01,0.03,0.01,0.04,0.01,0.05,0.28,0.05,나나82b89b
202112,맘스치킨협재점,제주시,한림읍,한림읍,패스트푸드,치킨,0.22,0.64,0.06,0.67,0.08,0.8,0.44,0.8,나나82b89b
202112,돌갱이네집,제주시,한림읍,한림읍,한식,단품요리 전문,0.06,0.08,0.2,1.12,0.2,0.99,0.21,0.99,나나82b89b
202112,감성돈,제주시,한림읍,한림읍,한식,돼지고기,0,0,0.27,0.82,0.27,0.7,0.04,0.7,나나82b89b
202112,제주바다해찬,제주시,한림읍,한림읍,한식,단품요리 전문,0.16,0.25,0.64,2.25,0.64,2.02,0.11,2.02,나나82b89b
202112,협재시흥소곱창구이,제주시,한림읍,한림읍,한식,곱창,0.06,0.03,0,0.01,0.01,0.02,0.15,0.02,나나82b89b
202112,버거307협재점,제주시,한림읍,한림읍,패스트푸드,햄버거,0.11,0.22,0.07,0.58,0.08,0.58,0.49,0.58,나나82b89b
202112,제주탐라만두,제주시,한림읍,한림읍,한식,만두,0.01,0.05,0.01,0.17,0.01,0.16,-0.16,0.16,나나82b89b
202112,협재돈대장,제주시,한림읍,한림읍,한식,돼지고기,0.05,0.08,0.05,0.13,0.05,0.14,-0.01,0.14,나나82b89b
202112,협재떡방아,제주시,한림읍,한림읍,간식,떡/한과,0,0,0.02,0.01,0.02,0.01,0.06,0.01,나나82b89b
202112,헤이제주,제주시,한림읍,한림읍,한식,가정식,0,0.03,0.02,0.27,0.02,0.24,0.01,0.24,나나82b89b
202112,협재술시,제주시,한림읍,한림읍,한식,가정식,0.18,0.17,0.17,0.54,0.18,0.52,-0.33,0.52,나나82b89b
202112,협재이길,제주시,한림읍,한림읍,한식,단품요리 전문,0.03,0.03,0.02,0.12,0.02,0.11,0.05,0.11,나나82b89b
202112,소풍올레,서귀포시,대정읍,대정읍,한식,가정식,0.34,0.28,0.03,0.07,0.05,0.15,-0.05,0.15,나나82b76b
202112,더그레이스,제주시,한경면,한경면,한식,단품요리 전문,0,0,0,0.01,0,0.01,0,0.01,나나82b81b
202112,비냐스테,제주시,한경면,한경면,양식,양식,0.21,0.05,0.03,0.03,0.05,0.05,-0.05,0.05,나나82b81b
202112,청수미방,제주시,한경면,한경면,한식,단품요리 전문,0.21,0.17,0.06,0.29,0.08,0.31,-0.03,0.31,나나82b81b
202112,썬셋비치,제주시,한림읍,한림읍,양식,양식,0.29,0.17,0.06,0.25,0.08,0.27,0.56,0.27,나나83a90a
202112,오누큐브,제주시,한림읍,한림읍,한식,단품요리 전문,0.05,0.11,0.11,1.4,0.11,1.24,-0.07,1.24,나나83a90a
202112,주식회사 수우동,제주시,한림읍,한림읍,아시아음식,우동,0.28,0.31,0.63,3.57,0.64,3.16,-0.45,3.16,나나83a90a
202112,협재금돈,제주시,한림읍,한림읍,한식,돼지고기,0.35,0.11,0.19,0.5,0.21,0.47,-0.22,0.47,나나83a90a
202112,로블리샵&카페,제주시,한림읍,한림읍,음료,커피,0.02,0.03,0,0,0,0.01,0.24,0.01,나나83a90a
202112,수돈가스,제주시,한림읍,한림읍,아시아음식,돈까스,0.31,0.36,0.15,0.91,0.17,0.9,0.21,0.9,나나83a90a
202112,양자강,제주시,한림읍,한림읍,아시아음식,중식,0.55,1.03,0.01,0.13,0.06,0.47,-0.1,0.47,나나83a90a
202112,주식회사 미품당,제주시,한림읍,한림읍,한식,단품요리 전문,0.02,0.03,0.03,0.21,0.03,0.19,-0.19,0.19,나나83a90a
202112,두부,제주시,한림읍,한림읍,한식,단품요리 전문,0.21,0.2,0.01,0.06,0.03,0.11,-0.11,0.11,나나83a90a
202112,협재1번가(밥집 술집),제주시,한림읍,한림읍,한식,가정식,0.15,0.08,0.13,0.53,0.14,0.48,0.16,0.48,나나83a90a
202112,카페훤,제주시,한림읍,한림읍,한식,커피,0.03,0.17,0.04,0.71,0.04,0.66,0.2,0.66,나나83a90a
202112,듬돌,제주시,한림읍,한림읍,한식,단품요리 전문,0.15,0.22,0.02,0.16,0.03,0.21,0.09,0.21,나나83a90a
202112,더송(THE SONG)그노래,제주시,한림읍,한림읍,한식,단품요리 전문,0.02,0.03,0.11,0.62,0.11,0.54,-0.33,0.54,나나83a90a
202112,알엔알,제주시,한림읍,한림읍,한식,단품요리 전문,0.25,0.73,0.05,0.68,0.07,0.84,0.03,0.84,나나83a90a
202112,협재온다정,제주시,한림읍,한림읍,한식,가정식,0.15,0.25,0.16,1.3,0.17,1.2,-1.2,1.2,나나83a90a
202112,까페 뚜이,제주시,한림읍,한림읍,한식,커피,0.1,0.28,0.07,0.81,0.07,0.79,-0.26,0.79,나나83a90a
202112,협재홈게스트하우스,제주시,한림읍,한림읍,한식,단품요리 전문,0,0,0.01,0.12,0.01,0.11,-0.1,0.11,나나83a90a
202112,이어돈가,제주시,한림읍,한림읍,한식,돼지고기,0,0,0.23,0.46,0.22,0.39,0.02,0.39,나나83a90a
202112,스트릿플로우,제주시,한림읍,한림읍,한식,단품요리 전문,0.05,0.11,0.02,0.28,0.02,0.28,-0.06,0.28,나나83a90a
202112,오드,제주시,한림읍,한림읍,양식,양식,0.1,0.11,0.07,0.25,0.08,0.25,-0.14,0.25,나나83a90a
202112,소랑호게,제주시,한림읍,한림읍,한식,가정식,0,0,0.01,0.06,0.01,0.05,0.12,0.05,나나83a90a
202112,제주달빛좋은밤,제주시,한림읍,한림읍,양식,양식,0.18,0.25,0.05,0.38,0.06,0.41,0.05,0.41,나나83a90a
202112,협재뷰깡패,제주시,한림읍,한림읍,한식,단품요리 전문,0,0,0,0.03,0,0.03,0.63,0.03,나나83a90a
202112,협재더꽃돈본점,제주시,한림읍,한림읍,한식,돼지고기,0.3,0.11,0.69,1.78,0.7,1.57,-0.55,1.57,나나83a90a
202112,바다위에코끼리,제주시,한림읍,한림읍,한식,단품요리 전문,0,0,0.05,0.5,0.05,0.43,-0.22,0.43,나나83a90a
202112,제주협재오오야,제주시,한림읍,한림읍,한식,단품요리 전문,0.05,0.03,0.03,0.11,0.04,0.11,-0.11,0.11,나나83a90a
202112,협재해녀의집,제주시,한림읍,한림읍,한식,가정식,0.06,0.08,0.3,1.92,0.3,1.67,-0.13,1.67,나나83a90a
202112,협재칼국수,제주시,한림읍,한림읍,한식,면류,0.17,0.33,0.57,3.78,0.57,3.35,-0.09,3.35,나나83a90a
202112,엔게디식당,제주시,한림읍,한림읍,한식,가정식,0,0,0,0.01,0,0.01,0,0.01,나나83a90a
202112,비선루,제주시,한림읍,한림읍,한식,단품요리 전문,0.06,0.14,0.09,1.2,0.09,1.08,-0.34,1.08,나나83a90a
202112,협재조랑게,제주시,한림읍,한림읍,음료,커피,0.01,0.05,0.07,0.99,0.07,0.86,-0.4,0.86,나나83a90a
202112,협재볼륨,제주시,한림읍,한림읍,한식,단품요리 전문,0.22,0.53,0.03,0.36,0.05,0.49,-0.49,0.49,나나83a90a
202112,안녕협재씨 제주협재점,제주시,한림읍,한림읍,한식,가정식,0.13,0.11,0.64,3.03,0.64,2.63,-0.28,2.63,나나83a90a
202112,왓새우,제주시,한림읍,한림읍,한식,가정식,0.02,0.03,0.05,0.3,0.05,0.27,-0.12,0.27,나나83a90a
202112,제주멜즈,제주시,한림읍,한림읍,한식,단품요리 전문,0.28,0.2,0.21,0.72,0.23,0.68,-0.06,0.68,나나83a90a
202112,에니스케리,제주시,한림읍,한림읍,한식,단품요리 전문,0.07,0.14,0.06,0.56,0.06,0.53,-0.03,0.53,나나83a90a
202112,주식회사 별돈별,제주시,한림읍,한림읍,한식,돼지고기,0.5,0.22,1.02,2.6,1.04,2.31,-0.42,2.31,나나83a90a
202112,제주설심당협재점,제주시,한림읍,한림읍,한식,단품요리 전문,0.04,0.11,0.01,0.12,0.01,0.14,0.36,0.14,나나83a90a
202112,면차롱,제주시,한림읍,한림읍,아시아음식,중식,0.06,0.11,0.08,0.52,0.09,0.48,-0.01,0.48,나나83a90a
202112,강식당,제주시,한림읍,한림읍,한식,가정식,0.11,0.14,0.14,0.88,0.15,0.8,-0.05,0.8,나나83a90a
202112,바당고지,제주시,한림읍,한림읍,한식,가정식,0,0,0.14,0.39,0.13,0.34,-0.06,0.34,나나83a90a
202112,협재김씨술생활집,제주시,한림읍,한림읍,한식,단품요리 전문,0.1,0.08,0.11,0.34,0.11,0.32,-0.08,0.32,나나83a90a
202112,비마이게스트,제주시,한림읍,한림읍,한식,단품요리 전문,0.17,0.22,0.07,0.48,0.08,0.49,-0.1,0.49,나나83a90a
202112,어애랑,제주시,한림읍,한림읍,한식,가정식,0,0,0.13,0.55,0.13,0.47,-0.02,0.47,나나83a90a
202112,현커피,제주시,한림읍,한림읍,음료,커피,0.01,0.03,0,0.03,0,0.04,0.21,0.04,나나83a87a
202112,정자네흑돼지국밥,제주시,한림읍,한림읍,한식,국밥,1.02,1.26,0.02,0.2,0.11,0.61,-0.32,0.61,나나83b89b
202112,협재신국수,제주시,한림읍,한림읍,한식,면류,0.08,0.22,0.22,1.82,0.22,1.63,-0.4,1.63,나나83b89b
202112,스팅그레이,제주시,한경면,한경면,한식,단품요리 전문,0.32,0.78,0.03,0.32,0.06,0.55,-0.11,0.55,나나83a79b
202112,피그농원,서귀포시,대정읍,대정읍,한식,돼지고기,7.16,5.05,0.31,0.89,0.9,2.5,-0.55,2.5,나나83a71b
202112,감저,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.11,0.31,0.02,0.27,0.03,0.34,-0.12,0.34,나나83a71b
202112,뚜레쥬르 제주모슬포점,서귀포시,대정읍,대정읍,간식,베이커리,1.37,4.82,0.03,0.68,0.14,2.25,-0.27,2.25,나나83a71b
202112,엄마삼계탕,서귀포시,대정읍,대정읍,한식,삼계탕,0.69,0.61,0.01,0.06,0.07,0.26,-0.17,0.26,나나83a70b
202112,52카페,서귀포시,대정읍,대정읍,음료,커피,0.01,0.03,0,0.04,0,0.05,-0.01,0.05,나나83a70b
202112,오일장반점,서귀포시,대정읍,대정읍,아시아음식,중식,1.42,2.26,0.07,0.45,0.18,1.16,-0.11,1.16,나나83a70b
202112,돈장군,서귀포시,대정읍,대정읍,한식,돼지고기,1.78,0.9,0.1,0.23,0.25,0.51,-0.06,0.51,나나83a70b
202112,옥돔식당,서귀포시,대정읍,대정읍,한식,가정식,0.48,0.75,0.27,2.03,0.3,2,-0.79,2,나나83a70b
202112,다돈식당,서귀포시,대정읍,대정읍,한식,돼지고기,0.3,0.39,0,0.02,0.03,0.15,-0.11,0.15,나나83a70b
202112,불닭공장모슬포점,서귀포시,대정읍,대정읍,한식,치킨,1.05,1.53,0.02,0.12,0.1,0.63,-0.2,0.63,나나83a70b
202112,나비정원,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.03,0.14,0.03,0.25,0.03,0.26,-0.03,0.26,나나83a70b
202112,작은식당,서귀포시,대정읍,대정읍,한식,가정식,0.22,0.14,0.01,0.03,0.03,0.08,-0.01,0.08,나나83a70b
202112,차뜨락,서귀포시,대정읍,대정읍,음료,커피,0.1,0.2,0.01,0.09,0.02,0.14,-0.06,0.14,나나83a70b
202112,장가네일품순두부모슬포점,서귀포시,대정읍,대정읍,한식,순두부,0.71,1.59,0.03,0.29,0.09,0.8,-0.1,0.8,나나83a70b
202112,안녕 모슬포,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.04,0.03,0,0,0,0.01,0,0.01,나나83a70b
202112,미풍해장국모슬포점,서귀포시,대정읍,대정읍,한식,해장국,0.7,1.17,0.07,0.49,0.13,0.83,-0.24,0.83,나나83a70b
202112,푸줏간쌀롱,서귀포시,대정읍,대정읍,한식,가정식,0.09,0.03,0.03,0.06,0.04,0.06,-0.05,0.06,나나83a70b
202112,최고야보리밥정식,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.09,0.2,0.02,0.1,0.02,0.15,0,0.15,나나83a70b
202112,성신,서귀포시,대정읍,대정읍,한식,가정식,0.16,0.28,0.03,0.1,0.04,0.18,-0.02,0.18,나나83b70a
202112,제주인의밥상,서귀포시,대정읍,대정읍,한식,가정식,0.24,0.2,0.06,0.29,0.08,0.32,-0.08,0.32,나나83b70a
202112,하모수산직매장,서귀포시,대정읍,대정읍,한식,회,0,0,0.03,0.01,0.03,0.01,0,0.01,나나83b70a
202112,돈지식당,서귀포시,대정읍,대정읍,한식,회,0.96,0.36,0.29,0.66,0.36,0.69,-0.43,0.69,나나83b70a
202112,제주바다,서귀포시,대정읍,대정읍,아시아음식,일식,1.05,0.7,0.11,0.21,0.19,0.42,-0.25,0.42,나나83b70a
202112,햇살국수,서귀포시,대정읍,대정읍,한식,면류,0.07,0.11,0.01,0.08,0.01,0.11,0.11,0.11,나나83b70a
202112,오븐에빠진닭모슬포점,서귀포시,대정읍,대정읍,패스트푸드,치킨,0.69,0.75,0.02,0.18,0.08,0.41,-0.19,0.41,나나83b70a
202112,날으는활어식당,서귀포시,대정읍,대정읍,아시아음식,회,0.44,0.08,0.02,0.03,0.05,0.06,-0.03,0.06,나나83b70a
202112,황칠족발2호점,서귀포시,대정읍,대정읍,한식,족발,1.75,1.45,0.07,0.3,0.22,0.76,-0.34,0.76,나나83b70a
202112,바빈스커피모슬포점,서귀포시,대정읍,대정읍,음료,커피,0.23,0.83,0.01,0.16,0.03,0.42,-0.13,0.42,나나83b70a
202112,최남단식당,서귀포시,대정읍,대정읍,한식,가정식,1.99,0.5,0.33,0.41,0.49,0.53,-0.21,0.53,나나83b70a
202112,투썸플레이스 제주모슬포점,서귀포시,대정읍,대정읍,음료,커피,0.37,1.7,0.05,1,0.08,1.44,-0.58,1.44,나나83b70a
202112,동성수산,서귀포시,대정읍,대정읍,한식,회,1.73,0.86,0.42,0.64,0.55,0.85,-0.28,0.85,나나83b70a
202112,하모식당,서귀포시,대정읍,대정읍,한식,가정식,0.15,0.08,0.02,0.06,0.03,0.08,-0.06,0.08,나나83b70a
202112,가람,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.77,0.81,0.02,0.11,0.09,0.37,-0.21,0.37,나나83b70a
202112,모슬포동태탕,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.15,0.17,0.01,0.11,0.02,0.15,-0.05,0.15,나나83b70a
202112,수눌음,서귀포시,대정읍,대정읍,한식,가정식,3.67,2.04,0.93,2.47,1.21,2.81,-2.13,2.81,나나83b70a
202112,해리네,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.65,0.28,0.23,0.43,0.28,0.46,-0.27,0.46,나나83b70a
202112,함구삭당,서귀포시,대정읍,대정읍,한식,가정식,1.27,0.64,0.59,1.35,0.68,1.37,-0.83,1.37,나나83b70a
202112,모슬포수산식당,서귀포시,대정읍,대정읍,한식,회,0.04,0.03,0.02,0.04,0.03,0.05,-0.04,0.05,나나83b70a
202112,느영나영혼듸모영,서귀포시,대정읍,대정읍,한식,가정식,1.32,1.34,0.03,0.18,0.14,0.61,-0.16,0.61,나나83b70a
202112,투썸플레스 제주모슬포점. 코자스파호텔,서귀포시,대정읍,대정읍,음료,커피,0.13,0.05,0.07,0.12,0.08,0.12,0.06,0.12,나나83b70a
202112,모슬포제빵소(멕시코요리),서귀포시,대정읍,대정읍,간식,베이커리,0.35,0.83,0.08,0.92,0.11,1.08,-0.61,1.08,나나83b70a
202112,호정이네,서귀포시,대정읍,대정읍,한식,가정식,0,0,0.13,0.61,0.13,0.52,-0.2,0.52,나나83b70a
202112,야미부대찌게하모항구로점,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.11,0.17,0.03,0.18,0.03,0.21,-0.21,0.21,나나83b70a
202112,통통,서귀포시,대정읍,대정읍,한식,가정식,0.34,0.22,0.01,0.03,0.04,0.11,-0.07,0.11,나나83b70a
202112,덕승식당,서귀포시,대정읍,대정읍,한식,가정식,0.76,0.45,0.26,0.96,0.32,0.98,-0.15,0.98,나나83b70a
202112,주식회사 모슬포마라수산시장,서귀포시,대정읍,대정읍,한식,회,0.34,0.08,0.1,0.22,0.13,0.22,-0.2,0.22,나나83b70a
202112,숙성가,서귀포시,대정읍,대정읍,한식,가정식,0.06,0.03,0,0,0,0.01,0,0.01,나나83b70a
202112,네네치킨대정점,서귀포시,대정읍,대정읍,패스트푸드,치킨,0.42,0.67,0.03,0.22,0.06,0.42,-0.17,0.42,나나83b70a
202112,산방흑돼지순대대정점,서귀포시,대정읍,대정읍,한식,순대,0.62,1,0.01,0.06,0.06,0.39,-0.17,0.39,나나83b70a
202112,가파도수산,서귀포시,대정읍,대정읍,아시아음식,회,0.31,0.14,0.24,0.63,0.26,0.59,-0.22,0.59,나나83b70a
202112,우사미,서귀포시,대정읍,대정읍,아시아음식,일식,1.55,0.73,0.19,0.16,0.31,0.38,-0.07,0.38,나나83b70a
202112,가마솥국밥,서귀포시,대정읍,대정읍,한식,국밥,0.52,1.11,0.02,0.18,0.06,0.54,-0.23,0.54,나나83b70a
202112,김선장회센타,서귀포시,대정읍,대정읍,한식,회,0.36,0.2,0.14,0.4,0.16,0.41,0,0.41,나나83b70a
202112,어도,서귀포시,대정읍,대정읍,한식,가정식,0.18,0.14,0.04,0.25,0.06,0.26,-0.16,0.26,나나83b70a
202112,바당포구,서귀포시,대정읍,대정읍,한식,가정식,0.04,0.05,0.06,0.17,0.06,0.16,-0.16,0.16,나나83b70a
202112,주식회사 부두식당,서귀포시,대정읍,대정읍,한식,가정식,0.74,0.5,1.31,2.97,1.34,2.72,-1.96,2.72,나나83b70a
202112,제주만덕회센터,서귀포시,대정읍,대정읍,아시아음식,회,0.06,0.03,0.05,0.09,0.06,0.09,-0.08,0.09,나나83b70a
202112,소담아구찜,서귀포시,대정읍,대정읍,한식,아구찜,0.48,0.61,0.01,0.06,0.05,0.26,-0.04,0.26,나나83b70a
202112,산우,서귀포시,대정읍,대정읍,아시아음식,일식,0.23,0.17,0.02,0.08,0.04,0.12,0.08,0.12,나나83b70a
202112,푸라닭대정점,서귀포시,대정읍,대정읍,한식,치킨,0.9,1.23,0.02,0.18,0.09,0.58,-0.2,0.58,나나83b70a
202112,제2덕승,서귀포시,대정읍,대정읍,한식,가정식,0.53,0.36,0.13,0.45,0.17,0.51,-0.18,0.51,나나83b70a
202112,글라몬딱,서귀포시,대정읍,대정읍,한식,가정식,0.09,0.14,0.06,0.21,0.06,0.23,0.02,0.23,나나83b70a
202112,동현,서귀포시,대정읍,대정읍,한식,가정식,0.63,0.36,0.08,0.17,0.13,0.27,-0.07,0.27,나나83b70a
202112,부가네얼큰이모슬포점,서귀포시,대정읍,대정읍,한식,가정식,0.01,0.03,0,0,0,0.01,0.05,0.01,나나83b70a
202112,재클린디저트모슬포점,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.27,1.06,0.01,0.21,0.04,0.55,-0.27,0.55,나나83b70a
202112,요리하는 김선장,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.26,0.08,0.13,0.28,0.15,0.27,-0.12,0.27,나나83b70a
202112,정직한돈 협재직영점,제주시,한림읍,한림읍,한식,돼지고기,0.55,0.2,0.66,1.23,0.69,1.12,-0.1,1.12,나나83b89a
202112,써니의놀이터,제주시,한림읍,한림읍,한식,단품요리 전문,0.05,0.14,0,0,0,0.05,0.27,0.05,나나83b89a
202112,투애니원마카롱,제주시,한림읍,한림읍,한식,마카롱,0.02,0.03,0.04,0.25,0.04,0.22,0.08,0.22,나나83b89a
202112,말리가,제주시,한림읍,한림읍,한식,단품요리 전문,0.05,0.17,0.01,0.16,0.02,0.19,0.1,0.19,나나83b89a
202112,오만정성,제주시,한림읍,한림읍,한식,가정식,0.2,0.17,0.25,0.86,0.26,0.8,-0.28,0.8,나나83b89a
202112,키친오즈,제주시,한림읍,한림읍,양식,양식,0.1,0.2,0.03,0.22,0.04,0.26,-0.04,0.26,나나83b88a
202112,렌시아,제주시,한림읍,한림읍,한식,단품요리 전문,0.09,0.2,0.06,0.77,0.06,0.73,-0.72,0.73,나나83b88a
202112,도꼭지,서귀포시,대정읍,대정읍,한식,가정식,0.08,0.08,0.03,0.19,0.03,0.19,-0.12,0.19,나나83b70b
202112,영원한식당,서귀포시,대정읍,대정읍,한식,가정식,0.13,0.25,0.01,0.1,0.02,0.17,0.05,0.17,나나83b70b
202112,해녀식당,서귀포시,대정읍,대정읍,한식,가정식,0.02,0.05,0.01,0.07,0.01,0.08,-0.01,0.08,나나83b70b
202112,카페멘도롱,서귀포시,대정읍,대정읍,음료,커피,0.54,1.06,0.09,1.35,0.13,1.52,-0.6,1.52,나나83b70b
202112,글라글라하와이,서귀포시,대정읍,대정읍,양식,양식,0.85,0.81,0.42,1.66,0.48,1.7,-0.46,1.7,나나83b70b
202112,메옹이,서귀포시,대정읍,대정읍,한식,가정식,0.09,0.22,0.02,0.23,0.03,0.28,-0.01,0.28,나나83b70b
202112,앙카페,서귀포시,대정읍,대정읍,음료,커피,0.04,0.14,0.01,0.12,0.01,0.15,0.03,0.15,나나83b70b
202112,김서방연탄구이,서귀포시,대정읍,대정읍,한식,고기,0.56,0.64,0.03,0.09,0.07,0.3,-0.17,0.3,나나83b70b
202112,고향집,서귀포시,대정읍,대정읍,한식,가정식,0.11,0.17,0,0,0.01,0.06,0.01,0.06,나나83b70b
202112,꽃들식당,서귀포시,대정읍,대정읍,간식,분식,0.06,0.08,0,0,0,0.03,-0.02,0.03,나나83b70b
202112,순이소주방,서귀포시,대정읍,대정읍,한식,주류,0.17,0.08,0,0.01,0.02,0.04,-0.03,0.04,나나83b70b
202112,고사리키친,서귀포시,대정읍,대정읍,양식,양식,0.33,0.5,0,0.04,0.03,0.21,-0.09,0.21,나나83b70b
202112,엠소주카페,서귀포시,대정읍,대정읍,음료,주류,0.19,0.08,0,0.01,0.02,0.04,-0.04,0.04,나나83b70b
202112,멕시코니치킨,서귀포시,대정읍,대정읍,패스트푸드,치킨,0.47,0.61,0.01,0.06,0.05,0.26,-0.06,0.26,나나83b70b
202112,금란이네,서귀포시,대정읍,대정읍,한식,가정식,0.15,0.17,0,0.01,0.01,0.07,-0.07,0.07,나나83b70b
202112,롯데리아 모슬포점,서귀포시,대정읍,대정읍,패스트푸드,햄버거,1.98,5.18,0.06,0.94,0.23,2.59,-0.59,2.59,나나83b70b
202112,코시롱화덕피자,서귀포시,대정읍,대정읍,패스트푸드,피자,0.04,0.05,0,0.04,0.01,0.06,-0.02,0.06,나나83b70b
202112,한솥도시락 제주대정점,서귀포시,대정읍,대정읍,한식,도시락,0.16,0.67,0.01,0.09,0.02,0.31,-0.12,0.31,나나83b70b
202112,버드나무집,서귀포시,대정읍,대정읍,한식,단품요리 전문,0.21,0.05,0,0,0.02,0.02,-0.01,0.02,나나83b70b
202112,거제아구찜,서귀포시,대정읍,대정읍,한식,아구찜,1.09,0.83,0.04,0.09,0.13,0.36,-0.09,0.36,나나83b70b
202112,하나식당,서귀포시,대정읍,대정읍,한식,가정식,0.02,0.05,0,0.03,0,0.05,-0.02,0.05,나나83b70b
